sentimento,comentarios
positive,"['cheg', 'muit', 'antes', 'do', 'praz', 'aind', 'n', 'use', 'o', 'produt', 'mas', 'cheg', 'td', 'certinh']"
neutral,"['produt', 'muit', 'bonit', 'possu', 'detalh', 'no', 'tec', 'mas', 'nã', 'parec', 'ser', 'resistent']"
positive,"['cheg', 'antes', 'da', 'dat', 'excelent', 'produt']"
neutral,"['efetu', 'a', 'compr', 'de', 'um', 'relógi', 'cássi', 'de', 'acord', 'com', 'a', 'descriçã', 'do', 'produt', 'e', 'a', 'fot', 'por', 'o', 'relógi', 'que', 'cheg', 'é', 'complet', 'diferent', 'do', 'que', 'eu', 'efetu', 'a', 'compr', 'ache', 'falt', 'de', 'respeit', 'comig']"
neutral,"['lind', 'relogi', 'gost']"
neutral,"['sup', 'recom']"
neutral,"['bom', 'produt']"
positive,"['entreg', 'bem', 'rap']"
positive,"['lannist', 'not']"
neutral,"['produt', 'entregu', 'antes', 'do', 'praz', 'clarez', 'nas', 'inform', 'e', 'retorn', 'imediat', 'das', 'demand', 'é', 'question', 'recom', 'as', 'lannist']"
positive,"['entreg', 'sup', 'rap', 'ame', 'o', 'tapet']"
positive,"['entreg', 'dentr', 'do', 'praz']"
negative,"['o', 'carta', 'do', 'memor', 'nao', 'funcion', 'corret', 'perd', 'os', 'arquiv', 'que', 'coloqu', 'no', 'mesm', 'precis', 'faz', 'a', 'devoluca']"
positive,"['gost', 'muit', 'cheg', 'bem', 'ráp', 'o', 'produt', 'é', 'aind', 'melhor', 'que', 'eu', 'esper']"
negative,"['ao', 'realiz', 'a', 'compr', 'de', 'uma', 'cortin', 'tec', 'blackout', 'conform', 'fot', 'do', 'anunci', 'e', 'receb', 'uma', 'cortin', 'de', 'plastic', 'nad', 'parec', 'com', 'a', 'fot', 'do', 'anunci', 'sempr', 'compr', 'na', 'baratheon', 'e', 'isso', 'nunc', 'acontec']"
negative,"['já', 'faz', 'mês', 'que', 'fiz', 'a', 'compr', 'e', 'aind', 'nã', 'cheg', 'nã', 'consig', 'nem', 'rastr', 'esper', 'que', 'resolv', 'meu', 'problem']"
positive,"['produt', 'entreg', 'dentr', 'do', 'praz', 'estipul']"
negative,"['aind', 'nã', 'receb', 'o', 'produt']"
negative,"['nã', 'receb', 'o', 'produt', 'por', 'no', 'sit', 'const', 'com', 'entreg']"
positive,"['gost', 'muit', 'de', 'compr', 'na', 'loj', 'pois', 'sempr', 'cheg', 'cert', 'bom', 'atend', 'obrig', 'pel', 'caminh']"
positive,"['ador', 'compr', 'com', 'vcs', 'produt', 'excelent', 'cheg', 'dias', 'antes', 'do', 'praz', 'estabelec']"
positive,"['muit', 'boa', 'fácil', 'e', 'ráp', 'naveg', 'no', 'sit', 'e', 'a', 'entreg', 'foi', 'bem', 'antes', 'do', 'praz', 'combin']"
negative,"['nã', 'receb']"
positive,"['gost', 'muit', 'parabéns', 'pel', 'dedic', 'aos', 'client']"
positive,"['entreg', 'antes', 'do', 'praz', 'previst']"
positive,"['receb', 'antes', 'do', 'praz', 'muit', 'rápi']"
neutral,"['produt', 'dentr', 'da', 'expect']"
negative,"['nao', 'me', 'agrad', 'muit', 'o', 'material', 'de', 'baix', 'qualidad']"
neutral,"['o', 'entreg', 'dos', 'correi', 'foi', 'x', 'em', 'cas', 'no', 'mesm', 'horári', 'horári', 'do', 'almoc', 'do', 'porteir', 'quand', 'a', 'pesso', 'nã', 'é', 'encontr', 'num', 'determin', 'horári', 'o', 'ideal', 'é', 'faz', 'a', 'segund', 'tentat', 'em', 'outr', 'hor']"
negative,"['nunc', 'mais', 'eu', 'compr', 'nas', 'amér']"
neutral,"['demor', 'um', 'pouquinh', 'mas', 'a', 'cadeir', 'é', 'muit', 'boa']"
positive,"['bom', 'muit', 'bom', 'estou', 'satisfeit']"
neutral,"['cheg', 'em', 'ótim', 'estad']"
neutral,"['produt', 'incomplet', 'qualidad', 'ruim']"
positive,"['sup', 'recom', 'o', 'ped', 'foi', 'entreg', 'bem', 'antes', 'da', 'dat', 'que', 'era', 'par', 'ser', 'entreg', 'e', 'em', 'perfeit', 'estad']"
neutral,"['produt', 'dentr', 'do', 'esper', 'sem', 'defeit']"
negative,"['perfur', 'da', 'camêr', 'for', 'de', 'centr', 'além', 'de', 'nã', 'cobr', 'as', 'bord', 'contrári', 'a', 'descriçã', 'do', 'produt', 'deix', 'de', 'cobr', 'cerc', 'de', 'mm', 'ao', 'redor', 'da', 'tel', 'nã', 'recom']"
positive,"['sup', 'recom', 'produt', 'vei', 'dentr', 'do', 'praz', 'muit', 'bem', 'embal', 'e', 'de', 'acord', 'com', 'o', 'enunc', 'no', 'sit', 'pod', 'compr', 'sem', 'problem']"
negative,"['nao', 'poss', 'avali', 'o', 'produt', 'nao', 'foi', 'entreg', 'precis', 'de', 'uma', 'posiça']"
positive,"['satisfeit', 'produt', 'conform', 'anunc']"
negative,"['entreg', 'apen', 'um', 'produt', 'dos', 'quatr', 'itens', 'do', 'ped', 'quer', 'o', 'restant', 'do', 'ped', 'cad']"
neutral,"['fiqu', 'surpres', 'quand', 'cheg', 'soment', 'um', 'produt', 'do', 'que', 'eu', 'hav', 'ped', 'depo', 'perceb', 'que', 'ser', 'entregu', 'por', 'duas', 'transport', 'ate', 'o', 'moment', 'aind', 'nã', 'receb', 'a', 'outr', 'mercador', 'preocup']"
negative,"['ped', 'da', 'cor', 'ros', 'e', 'cheg', 'da', 'cor', 'rox', 'escur', 'e', 'nã', 'gost', 'da', 'cor']"
positive,"['lind', 'bonec', 'com', 'é', 'present', 'nã', 'tir', 'da', 'caix', 'par', 'ver', 'com', 'esta', 'mas', 'aparent', 'tud', 'cert']"
negative,"['se', 'vc', 'nã', 'tem', 'o', 'produt', 'pra', 'me', 'entreg', 'por', 'que', 'vcs', 'nã', 'devolv', 'o', 'meu', 'dinheir', 'vcs', 'quer', 'que', 'eu', 'entre', 'na', 'justic', 'aguard', 'uma', 'posiçã', 'da', 'lannist']"
neutral,"['produt', 'vei', 'corret', 'porém', 'a', 'cor', 'vei', 'troc']"
positive,"['receb', 'o', 'produt', 'corret', 'e', 'bem', 'antes', 'do', 'praz', 'estipul', 'pel', 'vendedor']"
negative,"['o', 'produt', 'foi', 'entreg', 'com', 'defeit', 'o', 'praz', 'de', 'hor', 'já', 'pass', 'e', 'nã', 'receb', 'nenhum', 'ligaçã']"
positive,"['so', 'houv', 'problem', 'na', 'entreg', 'mas', 'foi', 'por', 'caus', 'dos', 'correi', 'aind', 'sim', 'foi', 'entreg', 'no', 'praz']"
neutral,"['nã', 'há', 'prejuíz', 'na', 'impressã', 'pel', 'men', 'por', 'enquant', 'mas', 'eventual', 'a', 'impressor', 'inform', 'que', 'o', 'cartuch', 'nã', 'está', 'corret', 'instal', 'é', 'necessári', 'ret', 'lo', 'e', 'coloc', 'nov']"
positive,"['olha', 'eu', 'uso', 'ja', 'faz', 'muit', 'temp', 'amo', 'e', 'recom', 'a', 'tds', 'e', 'maravilh', 'amo', 'compr', 'nas', 'lannist', 'obrig', 'gent', 'boa']"
neutral,"['vei', 'com', 'lacr', 'da', 'caix', 'rasg', 'mais', 'estav', 'tud', 'cert']"
negative,"['nã', 'tenh', 'notíc', 'do', 'produt', 'compr']"
neutral,"['nã', 'recom', 'porqu', 'compr', 'um', 'forn', 'e', 'dois', 'dias', 'depo', 'fiz', 'devolu', 'porqu', 'quer', 'uma', 'outr', 'marc', 'até', 'agor', 'nã', 'tiv', 'ressarc', 'do', 'valor', 'pag']"
positive,"['servic', 'ráp', 'e', 'eficient']"
positive,"['pontual', 'e', 'confianc']"
positive,"['entreg', 'no', 'praz', 'tud', 'ok']"
negative,"['nã', 'receb', 'o', 'produt', 'e', 'nem', 'uma', 'previsã']"
positive,"['receb', 'conform', 'o', 'ped', 'e', 'dentr', 'do', 'praz', 'estabelec', 'ok']"
neutral,"['ok', 'receb']"
neutral,"['fret', 'muit', 'car']"
neutral,"['nã', 'recom', 'produt', 'nã', 'funcion', 'e', 'vei', 'num', 'embalag', 'sem', 'proteçã']"
neutral,"['houv', 'falh', 'nas', 'inform', 'sobr', 'a', 'vend']"
positive,"['cheg', 'antes', 'do', 'praz', 'igual', 'o', 'da', 'fot', 'ador']"
negative,"['compr', 'o', 'model', 'mast', 'com', 'prateleir', 'e', 'me', 'envi', 'o', 'standard', 'sem', 'solicit', 'cancel', 'e', 'devolu']"
negative,"['nã', 'receb', 'o', 'ped', 'complet', 'e', 'const', 'com', 'entreg']"
negative,"['o', 'produt', 'que', 'vei', 'nã', 'é', 'original', 'hp', 'fui', 'engan']"
neutral,"['na', 'verdad', 'o', 'produt', 'cheg', 'um', 'dia', 'após', 'a', 'dat', 'previst', 'e', 'nã', 'mim', 'satisfez', 'mesm', 'assim', 'agradec']"
positive,"['obrig', 'fui', 'bem', 'atend']"
neutral,"['entreg', 'no', 'praz', 'mesm', 'com', 'grev', 'do', 'correi', 'produt', 'bem', 'acondicion', 'excelent']"
negative,"['a', 'empres', 'nã', 'acompanh', 'o', 'rastreament', 'desd', 'o', 'dia', 'de', 'marc', 'encontr', 'se', 'sem', 'atualiaz', 'na', 'agênc', 'dos', 'correi', 'de', 'cajam', 'sp', 'e', 'soment', 'o', 'remetent', 'pod', 'abrir', 'uma', 'reclam', 'junt', 'aos', 'correi']"
positive,"['gost', 'muit', 'do', 'sit']"
positive,"['material', 'de', 'ótim', 'qualidad']"
negative,"['tod', 'os', 'outr', 'produt', 'for', 'entregu', 'no', 'praz', 'porém', 'esse', 'está', 'em', 'atras', 'e', 'tenh', 'event', 'no', 'dia', 'e', 'estou', 'cont', 'com', 'o', 'material']"
neutral,['blz']
positive,"['muit', 'boa', 'as', 'tesour', 'sao', 'otim', 'cort', 'precis']"
positive,"['resolv', 'pra', 'mim']"
positive,"['muit', 'bom', 'a', 'baratheon']"
neutral,"['a', 'balanc', 'vei', 'falt', 'uns', 'ferrinh', 'na', 'bandeij', 'del']"
neutral,"['o', 'produt', 'cheg', 'com', 'a', 'pintur', 'lateral', 'descasc', 'e', 'o', 'lacr', 'nã', 'estav', 'viol', 'entã', 'ela', 'já', 'vei', 'com', 'defeit', 'do', 'fornecedor', 'mas', 'com', 'fic', 'mais', 'car', 'ped', 'pra', 'troc', 'vou', 'ter', 'que', 'fic', 'com', 'ela']"
positive,"['o', 'produt', 'cheg', 'corret', 'e', 'antes', 'do', 'praz', 'previst']"
negative,"['tec', 'muit', 'fin', 'e', 'nã', 'par', 'no', 'box', 'escorreg', 'conform', 'mex', 'o', 'colchã']"
positive,"['eu', 'ador', 'o', 'produt']"
positive,"['loj', 'aprov', 'recomend', 'pra', 'outr', 'pesso', 'ire', 'compr', 'nov', 'produt']"
positive,"['compr', 'dois', 'mot', 'g', 's', 'plus', 'com', 'duas', 'cap', 'e', 'duas', 'películ', 'as', 'lannist', 'nã', 'aprov', 'o', 'pagament', 'dos', 'smartphon', 'mas', 'envi', 'as', 'cap', 'com', 'as', 'películ', 'é', 'difícil', 'viu']"
positive,"['produt', 'maravilh', 'loj', 'lannist', 'not']"
neutral,"['a', 'cafeteir', 'é', 'muit', 'bonit', 'de', 'vidr', 'é', 'resistent', 'e', 'fácil', 'de', 'limp', 'a', 'tamp', 'é', 'de', 'plástic', 'dur', 'cobert', 'por', 'uma', 'pintur', 'metál', 'ser', 'melhor', 'se', 'foss', 'de', 'metal', 'mas', 'pel', 'men', 'a', 'qualidad', 'é', 'boa']"
positive,"['cheg', 'no', 'praz', 'em', 'ótim', 'condiçõ']"
positive,"['entreg', 'no', 'praz', 'tud', 'corret', 'recom']"
positive,['xxxxx']
positive,"['produt', 'entreg', 'antes', 'do', 'praz', 'maior', 'quantidad', 'e', 'menor', 'prec']"
positive,"['receb', 'a', 'entreg', 'antes', 'do', 'praz', 'produt', 'de', 'ótim', 'qualidad', 'vei', 'com', 'instruçõ', 'de', 'cuid', 'e', 'bilhet', 'atenc', 'do', 'vendedor']"
negative,"['receb', 'meu', 'ped', 'três', 'cartuch', 'par', 'impressor', 'hp', 'origin', 'porém', 'ao', 'instal', 'los', 'na', 'impressor', 'a', 'mesm', 'recus', 'inform', 'que', 'eram', 'recarreg', 'solicit', 'a', 'devolu', 'mand', 'dia', 'e', 'nad']"
positive,"['foi', 'entreg', 'no', 'períod', 'mencion', 'vei', 'embal', 'e', 'segur', 'e', 'vei', 'o', 'produt', 'cert']"
positive,"['ador', 'alem', 'de', 'ter', 'cheg', 'o', 'produt', 'esper', 'cheg', 'muit', 'antes', 'do', 'praz']"
negative,"['praz', 'nã', 'foi', 'cumpr', 'até', 'hoj', 'nã', 'cheg', 'primeir', 'vez', 'que', 'tenh', 'problem', 'com', 'entreg']"
positive,"['vendedor', 'onest', 'e', 'corret']"
neutral,"['ate', 'hoj', 'aind', 'nã', 'receb', 'minh', 'mercador', 'estou', 'no', 'aguard']"
negative,"['pagu', 'passag', 'par', 'retir', 'o', 'produt', 'nos', 'correi', 'quer', 'o', 'ressarc', 'do', 'fret', 'se', 'até', 'o', 'dia', 'nã', 'me', 'der', 'uma', 'respost', 'no', 'dia', 'ire', 'ao', 'procon']"
neutral,"['eu', 'recom', 'mais', 'meu', 'produt', 'aind', 'nã', 'foi', 'entreg', 'tem', 'mais', 'de', 'mês', 'por', 'favor', 'resolv', 'obs', 'pesso', 'que', 'indiqu', 'compr', 'com', 'vcs', 'e', 'só', 'o', 'meu', 'nã', 'cheg']"
positive,"['bom', 'produt', 'e', 'entreg', 'ráp', 'recom']"
negative,"['minh', 'mes', 'vei', 'com', 'o', 'tamp', 'tod', 'danific', 'parec', 'usad', 'estou', 'tent', 'a', 'troc', 'na', 'por', 'enquant', 'está', 'difícil']"
positive,"['ráp', 'dem', 'cheg', 'ja', 'usam', 'é', 'bom', 'o', 'produt', 'parabéns']"
positive,"['prec', 'ótim']"
positive,"['receb', 'o', 'produt', 'no', 'praz', 'com', 'qualidad', 'e', 'bom', 'prec']"
positive,"['a', 'entreg', 'foi', 'muit', 'ráp', 'e', 'o', 'produt', 'atend', 'as', 'expect']"
negative,"['me', 'entreg', 'falt', 'um', 'vidr', 'de', 'perfum']"
neutral,"['entreg', 'ráp']"
neutral,"['porém', 'ache', 'o', 'fret', 'car', 'e', 'vei', 'o', 'sabor', 'errad', 'era', 'pra', 'ser', 'de', 'chocolat', 'e', 'vei', 'de', 'vitamin', 'de', 'frut', 'mas', 'nã', 'quer', 'troc', 'pq', 'ter', 'q', 'esper', 'mais', 'temp', 'pra', 'comec', 'a', 'utiliz', 'o', 'produt']"
neutral,"['sup', 'satisfeit']"
positive,"['muit', 'bom', 'o', 'atend', 'na', 'compr', 'entreg', 'sup', 'ráp', 'e', 'ótim', 'produt']"
positive,"['otim', 'cab', 'tud', 'cert']"
positive,"['fiqu', 'satisfeit', 'com', 'a', 'compr', 'e', 'o', 'atend', 'obrig']"
neutral,"['vei', 'tud', 'sertinh', 'bem', 'imbal', 'tud', 'ok']"
neutral,"['aprov', 'o', 'ped', 'sup', 'lind', 'o', 'trabalh', 'cheg', 'antes', 'do', 'praz', 'ótim', 'qualidad', 'ameii']"
negative,"['os', 'produt', 'for', 'entregu', 'mas', 'espelh', 'estav', 'quebr', 'com', 'fac', 'par', 'troc', 'sou', 'o', 'síndic', 'do', 'condomíni']"
positive,"['estou', 'satisfeit', 'com', 'os', 'produt']"
positive,"['confiável', 'vei', 'no', 'praz', 'ador']"
neutral,"['o', 'produt', 'é', 'bom', 'quebr', 'bem', 'o', 'galh', 'mas', 'o', 'fret', 'saiu', 'car']"
negative,"['receb', 'as', 'películ', 'mas', 'nã', 'a', 'cap']"
negative,"['demor', 'na', 'entreg', 'aind', 'nao', 'cheg', 'for', 'do', 'praz']"
negative,"['demor', 'par', 'resolv', 'meu', 'problem', 'pois', 'meu', 'ped', 'foi', 'roub', 'dos', 'correi', 'e', 'aind', 'hoj', 'esper', 'algum', 'soluçã', 'mais', 'se', 'parec', 'que', 'resolv', 'com', 'o', 'client', 'vai', 'ser', 'uma', 'das', 'últim', 'prioridad', 'estou', 'agu']"
positive,"['recom', 'esse', 'vendedor']"
neutral,"['o', 'produt', 'nã', 'vei', 'uma', 'uma', 'caix', 'com', 'sempr', 'compr', 'de', 'revendedor', 'nã', 'sei', 'se', 'é', 'assim', 'mesm', 'mas', 'vou', 'test', 'o', 'produt', 'par', 'ver', 'se', 'realment', 'é', 'original', 'pois', 'há', 'falsific', 'frequent', 'dest', 'produt']"
neutral,"['o', 'produtor', 'cheg', 'antes', 'da', 'dat']"
positive,"['entreg', 'muit', 'ráp', 'parabéns']"
negative,"['fiz', 'um', 'ped', 'a', 'mais', 'de', 'mês', 'e', 'aind', 'nã', 'foi', 'entreg']"
positive,"['sup', 'ráp', 'a', 'entreg', 'tud', 'certinh']"
positive,"['receb', 'certinh', 'e', 'antes', 'do', 'praz']"
neutral,"['sobr', 'o', 'produt', 'ele', 'e', 'bem', 'rustic', 'grand', 'conform', 'inform', 'e', 'folh', 'escur', 'nã', 'foi', 'inform', 'já', 'a', 'loj', 'pod', 'dar', 'descont', 'pois', 'a', 'tax', 'de', 'entreg', 'dev', 'baix', 'na', 'compr', 'dos', 'produt']"
negative,"['é', 'a', 'primeir', 'vez', 'que', 'há', 'atras', 'nos', 'meus', 'ped']"
negative,"['compr', 'um', 'produt', 'e', 'foi', 'entreg', 'outr', 'tent', 'lig', 'no', 'sac', 'ninguém', 'me', 'ajud', 'até', 'o', 'moment', 'estou', 'muit', 'insatisfeit', 'precis', 'devolv', 'o', 'produt', 'quer', 'que', 'sej', 'envi', 'produt', 'conform', 'compr', 'ped']"
positive,['pontual']
neutral,"['pel', 'imag', 'que', 'selecion', 'na', 'hor', 'da', 'compr', 'ser', 'um', 'pacot', 'sabor', 'caf', 'e', 'um', 'pacot', 'sabor', 'banan', 'cheg', 'de', 'côc']"
neutral,"['produt', 'conform', 'especific', 'bem', 'embal', 'e', 'bonit', 'com', 'nas', 'imagens']"
positive,"['entreg', 'antes', 'do', 'praz']"
neutral,"['o', 'produt', 'é', 'ótim', 'minh', 'únic', 'reclam', 'e', 'sabr', 'a', 'entreg', 'que', 'nã', 'foi', 'feit', 'na', 'minh', 'resident']"
positive,"['produt', 'excelent', 'entreg', 'ráp']"
neutral,"['produt', 'entreg', 'no', 'praz']"
neutral,"['recom', 'a', 'tod']"
positive,"['produt', 'cheg', 'bem', 'antes', 'do', 'praz', 'estipul', 'pel', 'loj', 'estã', 'de', 'parabens', 'sup', 'recom']"
negative,"['olá', 'aind', 'nã', 'receb', 'o', 'produt', 'e', 'o', 'praz', 'inform', 'par', 'entreg', 'ser', 'par', 'dia', 'mais', 'até', 'o', 'moment', 'nad']"
positive,"['sup', 'recom', 'entreg', 'sup', 'rap']"
positive,"['produt', 'entreg', 'antes', 'do', 'praz', 'e', 'atend', 'minh', 'necess']"
neutral,"['as', 'bols', 'sã', 'lind', 'gost', 'bastant']"
positive,"['a', 'entreg', 'foi', 'ráp', 'o', 'produt', 'super', 'as', 'minh', 'expect', 'pen', 'que', 'o', 'recarreg', 'de', 'bat', 'vei', 'com', 'um', 'pequen', 'defeit', 'de', 'fabricaca', 'ma', 'nad', 'que', 'compromet', 'a', 'lantern']"
positive,"['o', 'produt', 'cheg', 'sup', 'ráp', 'o', 'stark', 'cad', 'dia', 'mais', 'melhor', 'seu', 'atend']"
positive,"['rapidez', 'na', 'entreg', 'produt', 'igual', 'ao', 'inform', 'no', 'anúnci', 'gost']"
neutral,"['boa', 'empres', 'par', 'compr']"
positive,"['gost', 'muit', 'da', 'minh', 'cap', 'de', 'poltron', 'e', 'estou', 'muit', 'satisfeit', 'com', 'a', 'agil', 'foi', 'entreg', 'bem', 'antes', 'do', 'praz', 'previst', 'recom']"
positive,"['produt', 'de', 'qualidad', 'recomendadíssim']"
neutral,"['ame', 'o', 'produt', 'material', 'muit', 'bom', 'dut', 'dentr', 'do', 'esper', 'recom']"
negative,"['atend', 'horrivel']"
neutral,"['a', 'entreg', 'foi', 'ráp', 'mais', 'eu', 'compr', 'o', 'produt', 'da', 'cor', 'azul', 'e', 'me', 'entreg', 'pret']"
positive,"['receb', 'no', 'praz', 'e', 'recom', 'muit', 'bom']"
neutral,"['loj', 'ráp', 'na', 'entreg', 'só', 'houv', 'um', 'incident', 'pel', 'fat', 'de', 'nã', 'vim', 'o', 'produt', 'escolh', 'e', 'sim', 'um', 'simil']"
neutral,"['a', 'empres', 'é', 'boa', 'mas', 'ache', 'muit', 'alto', 'o', 'prec', 'do', 'fret', 'par', 'o', 'total', 'de', 'produt', 'compr']"
positive,"['o', 'produt', 'por', 'hor', 'está', 'funcion', 'bem', 'a', 'estreg', 'cheg', 'antes', 'do', 'esper', 'parabéns']"
neutral,"['receb', 'o', 'produt', 'muit', 'antes', 'da', 'dat', 'previst', 'pel', 'loj']"
positive,"['produt', 'de', 'excelent', 'qualidad']"
positive,"['a', 'compr', 'do', 'produt', 'e', 'sua', 'entreg', 'for', 'realiz', 'de', 'form', 'satisfatór', 'naõ', 'houv', 'contratemp', 'algum', 'tud', 'corr', 'sem', 'maior', 'contratemp']"
positive,"['sup', 'satisfeit', 'com', 'o', 'produt', 'e', 'entreg']"
positive,"['gost', 'de', 'agradec', 'pel', 'excelent', 'servic', 'entretant', 'receb', 'minh', 'mercador', 'no', 'temp', 'hábil', 'até', 'mesm', 'bem', 'antes', 'do', 'praz', 'previst', 'obrig']"
negative,"['nao', 'gost', 'do', 'bonec', 'ache', 'que', 'era', 'original', 'mal', 'pint', 'e', 'tud', 'borr', 'pessim', 'qualidad']"
positive,"['eu', 'ame', 'o', 'produt', 'sup', 'indic']"
positive,"['gost', 'cheg', 'ráp', 'ótim', 'produt']"
positive,"['muit', 'bonit']"
negative,"['compr', 'a', 'roupinh', 'conform', 'a', 'fot', 'roupinh', 'pret', 'de', 'ballet', 'com', 'sai', 'cor', 'de', 'ros', 'e', 'sapatinh', 'mas', 'a', 'roupinh', 'que', 'receb', 'foi', 'uma', 'azul', 'camisetinh', 'e', 'calc', 'de', 'unicórni', 'nad', 'a', 'ver', 'com', 'a', 'fot']"
neutral,"['hav', 'encomend', 'unidad', 'dest', 'produt', 'apen', 'cheg', 'uma', 'mas', 'após', 'dias', 'cheg', 'a', 'outr', 'e', 'tud', 'cert', 'e', 'o', 'produt', 'é', 'maravilh', 'recom']"
neutral,"['a', 'entreg', 'ocorr', 'muit', 'ráp', 'entretant', 'o', 'produt', 'parec', 'fals', 'dur', 'h', 'no', 'máxim', 'fui', 'na', 'loj', 'riachuel', 'e', 'pegu', 'o', 'mesm', 'produt', 'utiliz', 'e', 'dur', 'umas', 'hor', 'ama']"
positive,"['o', 'produt', 'é', 'par', 'uma', 'pesso', 'aind', 'nã', 'foi', 'test', 'esper', 'que', 'funcion', 'bem', 'num', 'fogã', 'por', 'induçã', 'que', 'é', 'o', 'propósit', 'obrig', 'a', 'tod', 'parceir', 'e', 'lannist']"
positive,"['gost', 'do', 'produt', 'e', 'cheg', 'dentr', 'do', 'praz']"
negative,"['dev', 'envi', 'este', 'produt', 'por', 'uma', 'empres', 'diferent', 'do', 'correi', 'dev', 'a', 'empres', 'demor', 'na', 'entreg', 'e', 'nã', 'liber', 'o', 'produt', 'no', 'centr', 'de', 'distribuiçã']"
neutral,"['o', 'produt', 'vei', 'em', 'perfeit', 'condiçõ', 'e', 'cheg', 'antes', 'do', 'praz', 'parabéns', 'pel', 'atend']"
positive,"['excelent', 'vendedor', 'ráp', 'no', 'envi', 'do', 'produt', 'com', 'certez', 'far', 'mais', 'compr', 'nest', 'vendedor']"
positive,"['cheg', 'antes', 'praz', 'tud', 'cert', 'e', 'sem', 'defeit']"
neutral,"['otim', 'material']"
negative,"['é', 'lament', 'o', 'que', 'está', 'acontec', 'está', 'muit', 'difícil', 'compr', 'pel', 'internet', 'send', 'que', 'a', 'compr', 'está', 'pag', 'já', 'debit', 'do', 'meu', 'cartã', 'e', 'até', 'agor', 'nã', 'consig', 'usufru', 'do', 'meu', 'produt', 'nã', 'tenh', 'notíc']"
positive,"['produt', 'entreg', 'antes', 'do', 'praz', 'tud', 'ok', 'loj', 'confiável']"
positive,"['produt', 'muit', 'bom', 'ador']"
neutral,"['houv', 'um', 'pequen', 'problem', 'na', 'entreg', 'mas', 'foi', 'resolv', 'e', 'log', 'em', 'segu', 'cheg']"
positive,"['parabéns', 'pel', 'seriedad', 'da', 'targaryen']"
negative,"['envi', 'o', 'produt', 'errad']"
neutral,"['entreg', 'dentr', 'do', 'praz', 'produt', 'conform', 'anunc']"
neutral,"['receb', 'o', 'produt', 'dias', 'antes', 'do', 'praz', 'quand', 'abri', 'a', 'caix', 'not', 'que', 'os', 'fios', 'vier', 'na', 'cor', 'pret', 'e', 'eu', 'fiz', 'o', 'ped', 'na', 'cor', 'branc', 'vari', 'aram', 'da', 'lumin', 'estã', 'tort', 'deix', 'a', 'desej', 'pra', 'mim']"
neutral,"['ter', 'q', 'ir', 'retir', 'nos', 'correi', 'foi', 'péssim']"
positive,['exelent']
positive,"['produt', 'de', 'qualidad', 'e', 'entreg', 'ráp']"
neutral,"['vei', 'com', 'defeit', 'desfi']"
positive,"['a', 'capinh', 'é', 'mais', 'fin', 'do', 'que', 'eu', 'esper', 'mas', 'no', 'geral', 'fic', 'bonit', 'no', 'aparelh', 'e', 'aind', 'proteg', 'razoavel']"
neutral,"['nã', 'receb', 'o', 'produt', 'que', 'compr', 'vei', 'um', 'produt', 'parec']"
positive,"['as', 'loj', 'lannist', 'sempr', 'entreg', 'o', 'produt', 'corret', 'e', 'antes', 'do', 'praz']"
positive,"['amo', 'esse', 'baratheon']"
positive,"['estou', 'muit', 'feliz', 'com', 'o', 'produt', 'escolh', 'por', 'mim', 'a', 'entreg', 'foi', 'dentr', 'do', 'praz', 'o', 'produt', 'vei', 'em', 'perfeit', 'condiçõ', 'tud', 'muit', 'lind', 'ador']"
neutral,"['produt', 'de', 'qualidad']"
positive,"['pag', 'na', 'terc', 'e', 'entreg', 'na', 'quint']"
neutral,"['pel', 'indic', 'ache', 'que', 'pec', 'ser', 'maior']"
